2026-07-03 02:19:08	cid=1	cas=14992-62-2	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=14992-62-2&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:43:01	cid=356	cas=111-65-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C17252776&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:01	cid=356	cas=111-65-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C17252776&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:01	cid=356	cas=111-65-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C17252776&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:02	cid=356	cas=111-65-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C17252776&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:02	cid=356	cas=111-65-9	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=111-65-9&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:43:02	cid=357	cas=149665-65-6	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=149665-65-6&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:43:03	cid=358	cas=19355-90-9	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=19355-90-9&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:43:07	cid=359	cas=108-73-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C108736&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:08	cid=359	cas=108-73-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C108736&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:08	cid=359	cas=108-73-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C108736&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:18	cid=359	cas=108-73-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C108736&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:19	cid=359	cas=108-73-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C108736&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:19	cid=359	cas=108-73-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C108736&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:19	cid=359	cas=108-73-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C108736&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:20	cid=359	cas=108-73-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C108736&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:20	cid=359	cas=108-73-6	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=108-73-6&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:43:20	cid=360	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:43:20	cid=361	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:43:21	cid=362	cas=7234-04-0	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=7234-04-0&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:43:21	cid=363	cas=6542-88-7	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=6542-88-7&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:43:22	cid=364	cas=515-94-6	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=515-94-6&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:43:26	cid=366	cas=2747-05-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C2747059&Index=1&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:26	cid=366	cas=2747-05-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C2747059&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:27	cid=366	cas=2747-05-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C2747059&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:37	cid=366	cas=2747-05-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C2747059&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:37	cid=366	cas=2747-05-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C2747059&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:38	cid=366	cas=2747-05-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C2747059&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:38	cid=366	cas=2747-05-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C2747059&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:38	cid=366	cas=2747-05-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C2747059&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:48	cid=366	cas=2747-05-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C2747059&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:48	cid=366	cas=2747-05-9	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=2747-05-9&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:43:49	cid=368	cas=4427-76-3	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=4427-76-3&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:43:49	cid=370	cas=149-91-7	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=149-91-7&Units=SI&Mask=480	reason=no_jcamp_links	message=
2026-07-03 02:43:50	cid=371	cas=142-45-0	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=142-45-0&Units=SI&Mask=480	reason=no_jcamp_links	message=
2026-07-03 02:43:51	cid=372	cas=72698-24-9	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=72698-24-9&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:43:51	cid=374	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:43:51	cid=375	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:43:51	cid=376	cas=109138-72-9	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=109138-72-9&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:43:52	cid=377	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:43:52	cid=378	cas=330-13-2	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=330-13-2&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:43:53	cid=379	cas=124-07-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C124072&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:53	cid=379	cas=124-07-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C124072&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:54	cid=379	cas=124-07-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C124072&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:54	cid=379	cas=124-07-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C124072&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:43:54	cid=379	cas=124-07-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C124072&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:04	cid=379	cas=124-07-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C124072&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:04	cid=379	cas=124-07-2	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=124-07-2&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:44:05	cid=384	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:44:06	cid=385	cas=111-16-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C111160&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:06	cid=385	cas=111-16-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C111160&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:06	cid=385	cas=111-16-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C111160&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:06	cid=385	cas=111-16-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C111160&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:17	cid=385	cas=111-16-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C111160&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:17	cid=385	cas=111-16-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C111160&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:17	cid=385	cas=111-16-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C111160&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:18	cid=385	cas=111-16-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C111160&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:18	cid=385	cas=111-16-0	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=111-16-0&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:44:18	cid=389	cas=616-07-9	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=616-07-9&Units=SI&Mask=480	reason=no_jcamp_links	message=
2026-07-03 02:44:18	cid=390	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:44:19	cid=391	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:44:19	cid=392	cas=4299-56-3	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=4299-56-3&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:44:19	cid=393	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:44:20	cid=397	cas=879-37-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C879378&Index=1&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:24	cid=397	cas=879-37-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C879378&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:24	cid=397	cas=879-37-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C879378&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:28	cid=397	cas=879-37-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C879378&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:32	cid=397	cas=879-37-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C879378&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:33	cid=397	cas=879-37-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C879378&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:36	cid=397	cas=879-37-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C879378&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:40	cid=397	cas=879-37-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C879378&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:41	cid=397	cas=879-37-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C879378&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:41	cid=397	cas=879-37-8	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=879-37-8&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:44:41	cid=398	cas=79-46-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C79469&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:42	cid=398	cas=79-46-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C79469&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:42	cid=398	cas=79-46-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C79469&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:52	cid=398	cas=79-46-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C79469&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:53	cid=398	cas=79-46-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C79469&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:53	cid=398	cas=79-46-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C79469&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:53	cid=398	cas=79-46-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C79469&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:44:54	cid=398	cas=79-46-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C79469&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:45:04	cid=398	cas=79-46-9	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C79469&Index=1&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:45:04	cid=398	cas=79-46-9	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C79469&Index=2&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:45:05	cid=398	cas=79-46-9	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C79469&Index=3&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:45:05	cid=398	cas=79-46-9	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C79469&Index=4&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:45:05	cid=398	cas=79-46-9	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C79469&Index=5&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:45:15	cid=398	cas=79-46-9	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C79469&Index=6&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:45:16	cid=398	cas=79-46-9	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C79469&Index=7&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:45:16	cid=398	cas=79-46-9	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C79469&Index=8&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:45:16	cid=398	cas=79-46-9	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C79469&Index=9&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:45:16	cid=398	cas=79-46-9	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=79-46-9&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404
2026-07-03 02:45:17	cid=399	cas=109467-28-9	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=109467-28-9&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:45:17	cid=400	cas=25559-38-0	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=25559-38-0&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:45:18	cid=401	cas=68-39-3	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=68-39-3&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:45:19	cid=403	cas=123-30-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C123308&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:45:23	cid=403	cas=123-30-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C123308&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:45:23	cid=403	cas=123-30-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C123308&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:45:27	cid=403	cas=123-30-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C123308&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:45:31	cid=403	cas=123-30-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C123308&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:45:31	cid=403	cas=123-30-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C123308&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:45:35	cid=403	cas=123-30-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C123308&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:45:39	cid=403	cas=123-30-8	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C123308&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:45:39	cid=403	cas=123-30-8	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=123-30-8&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:45:39	cid=404	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:45:39	cid=405	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:45:40	cid=408	cas=15569-85-4	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=15569-85-4&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:45:40	cid=409	cas=63551-14-4	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=63551-14-4&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:45:41	cid=410	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:45:41	cid=411	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:45:42	cid=412	cas=5746-86-1	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C494973&Index=0&Type=IR	reason=download_http_404	message=
2026-07-03 02:45:42	cid=412	cas=5746-86-1	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C494973&Index=1&Type=IR	reason=download_http_404	message=
2026-07-03 02:45:42	cid=412	cas=5746-86-1	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C494973&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:45:43	cid=412	cas=5746-86-1	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C494973&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:45:53	cid=412	cas=5746-86-1	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C494973&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:45:53	cid=412	cas=5746-86-1	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C494973&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:45:54	cid=412	cas=5746-86-1	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C494973&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:45:54	cid=412	cas=5746-86-1	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C494973&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:45:54	cid=412	cas=5746-86-1	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C494973&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:46:04	cid=412	cas=5746-86-1	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C494973&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:46:04	cid=412	cas=5746-86-1	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=5746-86-1&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:46:05	cid=413	cas=17114-40-8	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=17114-40-8&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:46:06	cid=414	cas=79581-34-3	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=79581-34-3&Units=SI&Mask=480	reason=nist_not_found	message=
